Pt #,Time (sec),Freq,Zreal,Zimag,Zsig,Zmod(in ohms),Zphz,Idc,Vdc,IERange,labels
42,62,63.3446,115316.3,-134381.4,1,177076.8,-49.36624,-2.45E-12,0.0285356,5,
43,63,49.86702,122414.9,-153290.7,1,196172,-51.38982,1.10E-10,0.0285396,5,
44,65,39.72458,135089.5,-181290.8,1,226087.4,-53.30822,1.53E-10,0.028543,5,
45,66,31.6723,148835.4,-217633.5,1,263659.5,-55.63252,3.89E-10,0.0285424,5,
46,68,24.93351,166143.9,-259456.1,1,308092.9,-57.36634,1.90E-10,0.0285444,5,
47,69,19.86229,186717.4,-307022.9,1,359341.7,-58.69392,2.04E-10,0.0285515,5,
48,70,15.83615,208664.9,-363449.6,1,419090.2,-60.13886,2.98E-10,0.0285414,5,
49,72,12.40079,239510.8,-443129.3,1,503715.2,-61.60884,-3.45E-10,0.0285398,5,
50,73,9.93114,282127.9,-513945.1,1,586289.8,-61.23561,2.98E-10,0.0285436,5,
51,75,7.944915,332495.9,-614942.1,1,699076.1,-61.60015,-1.90E-10,0.0285454,5,
52,76,6.317385,382894.2,-715197.5,1,811243.1,-61.83681,6.33E-10,0.02853,6,
53,78,5.008013,448558,-843697,1,955525,-62.00231,5.23E-10,0.0285347,6,
54,81,3.945707,523793.6,-1000114,1,1128976,-62.35741,1.39E-10,0.0285492,5,
55,85,3.158693,616658,-1166787,1,1319719,-62.14312,-2.13E-11,0.0285279,4,
56,88,2.504006,724574.9,-1373017,1,1552477,-62.17828,9.91E-11,0.0285458,4,
57,91,1.998082,848588.2,-1604717,1,1815274,-62.12973,2.82E-11,0.028586,4,
58,94,1.584686,992834,-1886479,1,2131788,-62.24264,4.83E-11,0.0285733,4,
59,97,1.266892,1163989,-2199578,1,2488577,-62.11278,-1.56E-12,0.0285807,4,
60,101,0.999041,1368631,-2593324,1,2932316,-62.17708,5.94E-11,0.0285358,4,
0,2,1000078,1871.833,-3793.034,1,4229.76,-63.73401,-1.75E-06,0.018156,8,A1-E52
1,4,794390.6,2202.398,-4448.069,1,4963.454,-63.65834,5.73E-06,0.0169091,8,
2,5,630984.4,2628.343,-5204.343,1,5830.384,-63.20491,-3.23E-06,0.0178194,8,
3,7,501234.4,3093.694,-6125.036,1,6861.998,-63.20212,-2.56E-07,0.0176607,8,
4,8,398109.4,3637.146,-7130.237,1,8004.319,-62.97379,2.07E-06,0.0168677,8,
5,10,316265.6,4394.324,-8531.681,1,9596.86,-62.74884,1.63E-06,0.0169288,8,
6,12,251203.1,5155.005,-9941.74,1,11198.76,-62.5923,7.42E-07,0.0171968,8,
7,13,199546.9,6241.192,-11620.52,1,13190.49,-61.76048,-4.45E-07,0.0174839,8,
8,16,158578.1,7565.798,-13857.56,1,15788.39,-61.36683,-3.60E-06,0.0181396,8,
9,18,125953.1,9819.55,-16034.32,1,18802.21,-58.51635,-8.82E-07,0.019954,7,
10,19,100078.1,12223.99,-18479.41,1,22156.59,-56.51565,-8.25E-08,0.0174933,7,
11,21,79453.13,15326.75,-21045.63,1,26035.13,-53.93554,-4.42E-08,0.0173786,7,
12,22,63140.62,19133.58,-23440.41,1,30258,-50.77645,-1.35E-08,0.0175153,7,
13,23,50203.12,23678.83,-25316.38,1,34664.19,-46.91426,-4.41E-08,0.0173704,7,
14,24,39890.62,28873.11,-26805.59,1,39397.92,-42.87341,-4.19E-08,0.0175091,7,
15,26,31640.63,34072.46,-27246.24,1,43626.71,-38.64778,-8.16E-08,0.0174736,7,
16,27,25171.88,39293.08,-27034.7,1,47695.09,-34.52902,-4.09E-08,0.0175054,7,
17,29,20015.62,44201.23,-26125.21,1,51344.68,-30.58528,-3.71E-08,0.0173988,7,
18,31,15890.62,48710.05,-24633.04,1,54584.39,-26.82607,-6.46E-08,0.0174819,7,
19,32,12609.37,52608.79,-22798.2,1,57336.22,-23.42966,9.47E-09,0.0170797,6,
20,33,10078.13,55547.39,-21560.77,1,59585.05,-21.21377,5.43E-09,0.0173346,6,
21,35,8015.625,57829.06,-20728.49,1,61431.84,-19.71992,2.81E-08,0.0172426,7,
22,36,6328.125,60380.14,-19610.84,1,63485.01,-17.99325,7.46E-09,0.0173078,6,
23,38,5015.625,62325.77,-19193.43,1,65214.18,-17.11639,-7.92E-09,0.0173476,6,
24,39,3984.375,64301.29,-19316.79,1,67140.1,-16.72083,-1.38E-09,0.0174492,6,
25,41,3170.956,66112.6,-19800.74,1,69014.09,-16.67297,-1.64E-09,0.0172959,6,
26,42,2527.573,68095.3,-20800.2,1,71201.26,-16.98566,-7.53E-09,0.0173624,6,
27,44,1976.103,70380.84,-22260.46,1,73817.27,-17.55142,-1.66E-09,0.0174394,6,
28,45,1577.524,72836.22,-24062.54,1,76708.02,-18.28175,-1.37E-09,0.0174425,6,
29,47,1265.625,75473.68,-26266.11,1,79913.61,-19.18876,-6.19E-09,0.0174211,6,
30,48,998.264,78532.81,-29111.48,1,83754.88,-20.33934,5.05E-09,0.0173173,6,
31,49,796.875,81896.56,-31885.65,1,87884.82,-21.27298,7.85E-09,0.017082,6,
32,50,627.7902,85648.02,-35586.23,1,92746.77,-22.56258,5.40E-09,0.0173279,6,
33,52,505.5147,89880.63,-38714.83,1,97864,-23.30329,-4.61E-10,0.017305,5,
34,53,397.9953,94504.41,-43640.58,1,104094.1,-24.78671,-3.08E-10,0.0173041,5,
35,54,315.5048,99621.3,-49037.32,1,111036.4,-26.20812,-1.37E-10,0.0173134,5,
36,56,252.4038,105039.3,-55111.25,1,118619.2,-27.68476,-3.88E-10,0.0173027,5,
37,57,198.6229,111534.4,-62352.29,1,127780,-29.20697,1.75E-10,0.0173022,5,
38,58,158.3615,118328.8,-70167.55,1,137568.8,-30.66744,2.69E-10,0.0173037,5,
39,60,125.558,126220.1,-79318.67,1,149073.7,-32.14588,-1.21E-10,0.0173061,5,
40,61,100.4464,134543.1,-89528.72,1,161608.3,-33.64089,1.83E-10,0.0173054,5,
41,63,79.00281,145681,-102979.1,1,178403,-35.25577,-2.39E-10,0.017305,5,
42,64,63.3446,149173.2,-109827.9,1,185242.6,-36.36213,-3.57E-10,0.0173009,5,
43,66,49.86702,166245.6,-131173.3,1,211764.1,-38.2746,-7.87E-11,0.0172979,5,
44,67,39.72458,177255.3,-151534.3,1,233199.7,-40.52688,3.57E-10,0.0173071,5,
45,69,31.6723,187741.9,-173430.6,1,255587.9,-42.73087,-1.86E-10,0.0173022,5,
46,70,24.93351,203952.3,-201962.6,1,287028.7,-44.71915,2.05E-10,0.0173004,5,
47,72,19.86229,219708.9,-235264.3,1,321902.6,-46.95816,6.40E-11,0.0173137,5,
48,73,15.83615,238992.6,-271024.8,1,361347.3,-48.5938,8.81E-10,0.0173062,5,
49,74,12.40079,251596,-325416.9,1,411335.3,-52.29061,-6.87E-10,0.0173078,5,
50,76,9.93114,281656.6,-390584.5,1,481546.2,-54.20404,1.76E-10,0.017308,5,
51,77,7.944915,310936.5,-454276.1,1,550498.2,-55.60969,-1.16E-10,0.017298,5,
52,79,6.317385,343715.5,-544716.9,1,644093.8,-57.74814,9.55E-11,0.0172927,5,
53,81,5.008013,385660.8,-649299.1,1,755197.7,-59.29118,5.76E-10,0.0172914,6,
54,84,3.945707,436059.6,-778773.8,1,892545,-60.75418,6.28E-10,0.017304,6,
55,87,3.158693,493680.7,-921533.1,1,1045440,-61.8213,7.89E-11,0.0173091,5,
56,91,2.504006,565653.4,-1100464,1,1237330,-62.79622,-2.32E-11,0.0173065,4,
57,93,1.998082,646097.1,-1302499,1,1453941,-63.61655,6.63E-11,0.0172756,4,
58,97,1.584686,746028.5,-1557688,1,1727122,-64.40869,1.80E-11,0.0172601,4,
59,100,1.266892,862409.9,-1841417,1,2033364,-64.90442,6.19E-11,0.0172773,4,
60,104,0.999041,1008195,-2208825,1,2428038,-65.46618,6.91E-12,0.0172989,4,
0,2,1000078,1551.89,-4008.181,1,4298.125,-68.83456,-2.71E-06,0.0215906,8,A1-E53
1,3,794390.6,1844.513,-4761.089,1,5105.898,-68.82293,-4.23E-06,0.0219134,8,
2,5,630984.4,2180.674,-5682.464,1,6086.521,-69.00544,5.35E-06,0.0198461,8,
3,6,501234.4,2554.199,-6817.869,1,7280.609,-69.46239,-9.58E-07,0.0209424,8,
4,8,398109.4,3041.542,-8107.23,1,8658.993,-69.43571,4.87E-06,0.0196716,8,
5,10,316265.6,3590.47,-9771.27,1,10410.05,-69.82406,4.17E-06,0.0196546,8,
6,12,251203.1,4311.557,-11706.07,1,12474.83,-69.78033,3.90E-06,0.0197039,8,
7,14,199546.9,5240.985,-13801.74,1,14763.33,-69.20654,8.15E-07,0.0202804,8,
8,16,158578.1,6500.727,-16870.84,1,18079.95,-68.92716,-1.05E-06,0.0206285,8,
9,17,125953.1,8162.962,-20394.12,1,21967.11,-68.18572,-7.78E-07,0.0229832,7,
10,19,100078.1,10287.55,-24351.72,1,26435.59,-67.09805,-3.51E-08,0.0204277,7,
11,20,79453.13,13022.13,-29140.01,1,31917.33,-65.92101,-6.61E-08,0.0205183,7,
12,22,63140.62,16862.03,-34603.19,1,38492.97,-64.02016,-5.15E-09,0.0204395,7,
13,23,50203.12,22004.82,-40391.23,1,45996.35,-61.41881,-5.14E-08,0.0204139,7,
14,25,39890.62,28798.5,-47262.5,1,55345.26,-58.64476,9.64E-08,0.0203393,7,
15,26,31640.63,37323.66,-52694.99,1,64574.12,-54.6902,1.56E-07,0.0201608,7,
16,28,25171.88,47370.01,-57494.79,1,74495.43,-50.51486,-4.74E-08,0.020399,7,
17,29,20015.62,59274.98,-61098.79,1,85126.88,-45.86804,-3.20E-08,0.0204157,7,
18,31,15890.62,72105.77,-62436.37,1,95381,-40.88928,-3.24E-08,0.0204147,7,
19,32,12609.37,85135.48,-61810.17,1,105207.2,-35.98045,8.55E-09,0.0201121,6,
20,34,10078.13,96317.5,-59706.62,1,113322.3,-31.79452,-7.13E-09,0.0205438,6,
21,35,8015.625,106690.1,-56354.25,1,120659,-27.84324,-6.14E-09,0.0204668,6,
22,37,6328.125,115758.6,-52135.18,1,126957.2,-24.24578,8.25E-09,0.0201149,6,
23,38,5015.625,123261,-48222.12,1,132358,-21.36642,-3.82E-09,0.020297,6,
24,40,3984.375,129391.3,-44340.45,1,136777.8,-18.91582,3.58E-09,0.0201956,6,
25,42,3170.956,134938.9,-41264.19,1,141107.2,-17.00358,2.13E-08,0.0199398,6,
26,43,2527.573,139079.5,-38410.69,1,144286.1,-15.43898,-1.40E-08,0.0204514,6,
27,45,1976.103,143275.2,-36404.49,1,147827.8,-14.25648,-1.42E-08,0.0204564,6,
28,46,1577.524,146892.7,-35326.6,1,151080.8,-13.52242,2.13E-08,0.0199379,6,
29,48,1265.625,151613.1,-32746.46,1,155109.2,-12.18792,4.78E-10,0.0202069,5,
30,49,998.264,155027.3,-33511.64,1,158608,-12.19772,-4.18E-10,0.0205048,5,
31,50,796.875,158384.8,-34668.16,1,162134.6,-12.34651,1.14E-09,0.0203289,5,
32,52,627.7902,162335.9,-36927.3,1,166483,-12.81527,-8.03E-10,0.0202795,5,
33,53,505.5147,166178.1,-39438.72,1,170793.9,-13.35089,4.97E-10,0.0203557,5,
34,54,397.9953,170681.1,-42927.9,1,175996.7,-14.11761,-1.35E-10,0.0203418,5,
35,56,315.5048,175358.4,-46887.64,1,181518.6,-14.96967,5.15E-10,0.0203383,5,
36,57,252.4038,180644.2,-51882.88,1,187947.2,-16.02461,-5.14E-10,0.0203349,5,
37,58,198.6229,186900.1,-57775.49,1,195626.4,-17.17768,2.24E-10,0.0203368,5,
38,60,158.3615,193083.5,-64452.52,1,203556.8,-18.45934,7.45E-11,0.0203362,5,
39,61,125.558,201158.2,-71494.9,1,213485.7,-19.56604,-9.44E-11,0.020338,5,
40,63,100.4464,209543.7,-79567.1,1,224141.7,-20.79257,-1.35E-11,0.0203346,5,
41,64,79.00281,219314.8,-87352.77,1,236070.9,-21.71732,-2.12E-10,0.0203337,5,
42,66,63.3446,228685.2,-111623.9,1,254473.6,-26.01753,3.93E-10,0.0203329,5,
43,67,49.86702,238370.4,-110709.8,1,262825.2,-24.91224,1.33E-10,0.0203339,5,
44,69,39.72458,249894.8,-121415.8,1,277829.4,-25.91362,1.78E-10,0.0203445,5,
45,70,31.6723,258600,-140933.2,1,294509.9,-28.58974,-2.28E-10,0.0203346,5,
46,72,24.93351,270513.3,-159338.9,1,313952.8,-30.49911,1.68E-10,0.020334,5,
47,73,19.86229,280683.7,-184946.4,1,336137.7,-33.38144,-5.41E-11,0.0203333,5,
48,74,15.83615,287618.1,-210614.3,1,356486.4,-36.21423,8.98E-10,0.0203312,5,
49,76,12.40079,303533.6,-251682.1,1,394305.1,-39.66463,-7.98E-10,0.0203397,5,
50,77,9.93114,321235,-305282.3,1,443158.2,-43.54141,1.36E-11,0.0203344,5,
51,79,7.944915,334343.8,-363392.8,1,493801.6,-47.38403,-4.00E-10,0.0203427,5,
52,80,6.317385,360681.3,-434704,1,564852.7,-50.31694,3.70E-12,0.0203502,5,
53,82,5.008013,387616.2,-523602.9,1,651464.7,-53.48795,1.00E-10,0.0203462,5,
54,85,3.945707,423514.7,-638842.6,1,766475.4,-56.45798,6.99E-10,0.0203372,6,
55,88,3.158693,461504.2,-764230.4,1,892767.8,-58.87302,5.28E-10,0.0203239,6,
56,92,2.504006,513062.1,-922953,1,1055971,-60.93067,7.92E-11,0.0203285,4,
57,94,1.998082,572741.1,-1106534,1,1245973,-62.63395,1.15E-11,0.0203478,4,
58,98,1.584686,652039.1,-1334465,1,1485244,-63.95918,5.41E-11,0.0203879,4,
59,101,1.266892,738763.3,-1594897,1,1757688,-65.14622,9.13E-12,0.0203222,4,
60,105,0.999041,855430.3,-1927321,1,2108632,-66.06623,6.51E-11,0.0203708,4,
0,2,1000078,2005.828,-3559.494,1,4085.75,-60.59809,-3.16E-07,0.0162591,8,A1-E54
1,4,794390.6,2266.061,-4145.445,1,4724.378,-61.33728,5.61E-06,0.0143255,8,
2,5,630984.4,2572.147,-4760.604,1,5411.035,-61.61772,6.95E-07,0.0146379,8,
3,6,501234.4,2912.788,-5611.743,1,6322.657,-62.56833,-2.28E-07,0.0153401,8,
4,8,398109.4,3284.588,-6589.046,1,7362.34,-63.5041,-5.18E-06,0.0161939,8,
5,10,316265.6,3663.874,-7833.655,1,8648.128,-64.93407,-3.96E-06,0.0158384,8,
6,11,251203.1,4131.59,-9737.97,1,10578.19,-67.00963,-3.65E-06,0.0157322,8,
7,13,199546.9,4897.059,-11423.99,1,12429.35,-66.7969,7.30E-07,0.0147353,8,
8,15,158578.1,5557.296,-13807.41,1,14883.82,-68.07587,-9.55E-07,0.0151252,8,
9,16,125953.1,7098.417,-16673.31,1,18121.45,-66.93884,5.55E-07,0.0135086,7,
10,18,100078.1,8696.109,-20194.38,1,21987.17,-66.70232,1.01E-07,0.0147017,7,
11,19,79453.13,11006.12,-24298.99,1,26675.38,-65.63207,-1.98E-08,0.0149641,7,
12,21,63140.62,14240.28,-28964.17,1,32275.51,-63.8189,-1.26E-08,0.0149614,7,
13,22,50203.12,18644.97,-33918,1,38704.86,-61.20208,-3.34E-08,0.0148949,7,
14,23,39890.62,24350.18,-38790.38,1,45799.84,-57.88197,2.85E-08,0.0147831,7,
15,25,31640.63,31640.65,-44115.61,1,54289.2,-54.3511,9.48E-08,0.0148517,7,
16,27,25171.88,40258.38,-47831.86,1,62518.98,-49.91387,-3.50E-08,0.0149322,7,
17,28,20015.62,50108.17,-50899.6,1,71425.47,-45.44892,8.71E-08,0.0147433,7,
18,30,15890.62,60336.76,-49987.51,1,78353.53,-39.6409,5.13E-08,0.0148363,7,
19,31,12609.37,70988.12,-51460.61,1,87678.43,-35.93905,-4.10E-10,0.0149821,6,
20,33,10078.13,80074.89,-49806.01,1,94300.73,-31.88132,-5.77E-10,0.0149839,6,
21,34,8015.625,88450.89,-47293.91,1,100300.9,-28.13302,-7.70E-09,0.0148977,6,
22,35,6328.125,96614.2,-44645.25,1,106430.7,-24.80158,-2.14E-09,0.0148192,6,
23,37,5015.625,103129.3,-41638.41,1,111217.8,-21.98638,3.09E-09,0.0146986,6,
24,38,3984.375,108797.5,-38603.08,1,115443,-19.5355,-1.86E-09,0.014811,6,
25,40,3170.956,113697.9,-35851.13,1,119216.2,-17.50107,-9.93E-09,0.0149845,6,
26,42,2527.573,117741.8,-33540.68,1,122425.9,-15.90047,4.76E-09,0.0146065,6,
27,43,1976.103,121316.4,-31790.34,1,125412.5,-14.6839,-1.03E-08,0.0149785,6,
28,45,1577.524,124958.7,-30656.56,1,128664.3,-13.78432,6.89E-09,0.0148403,6,
29,46,1265.625,128466.1,-28227.3,1,131530.6,-12.39243,-1.35E-09,0.0149766,5,
30,48,998.264,131232.1,-28847.02,1,134365.2,-12.3974,-1.43E-09,0.0147747,5,
31,49,796.875,133912.4,-30149.77,1,137264.5,-12.68832,1.56E-09,0.0145469,5,
32,50,627.7902,137057.1,-32001.82,1,140743.6,-13.14268,7.10E-10,0.0148371,5,
33,51,505.5147,139539.6,-34495.62,1,143740.2,-13.88571,-7.23E-10,0.0147699,5,
34,53,397.9953,143451.6,-38163.55,1,148441.3,-14.89778,5.36E-11,0.0148445,5,
35,54,315.5048,147467.7,-42337.89,1,153425,-16.01874,-2.71E-10,0.0148458,5,
36,55,252.4038,151560.5,-46953.72,1,158667.1,-17.21307,6.09E-10,0.0148391,5,
37,57,198.6229,156480.7,-53030.26,1,165222.4,-18.72117,8.41E-11,0.0148372,5,
38,58,158.3615,161880.5,-60015.01,1,172647.4,-20.34158,-9.61E-11,0.0148334,5,
39,60,125.558,167641.6,-68129.04,1,180956.5,-22.11668,-1.39E-10,0.0148383,5,
40,61,100.4464,173775.3,-77182.41,1,190144.6,-23.94843,-3.05E-11,0.0148362,5,
41,63,79.00281,179255,-87352.04,1,199405.9,-25.98026,1.90E-10,0.0148341,5,
42,64,63.3446,195228.4,-109008.5,1,223600.1,-29.17741,4.75E-10,0.0148347,5,
43,65,49.86702,196603.5,-120170.3,1,230421,-31.43461,1.37E-10,0.0148329,5,
44,67,39.72458,204616.8,-137826.5,1,246706.7,-33.96355,2.51E-10,0.0148411,5,
45,68,31.6723,216535.8,-161497.4,1,270128,-36.71642,-2.12E-10,0.0148355,5,
46,70,24.93351,227339.1,-192774.4,1,298068.8,-40.2966,1.93E-10,0.0148354,5,
47,71,19.86229,242262.6,-229632.2,1,333799.6,-43.46683,-2.79E-10,0.0148342,5,
48,72,15.83615,251292.8,-263060.4,1,363797.8,-46.3106,-1.06E-09,0.0148334,5,
49,74,12.40079,285488.3,-331079.3,1,437169.3,-49.22894,-6.35E-10,0.0148431,5,
50,75,9.93114,299132.1,-390596,1,491980.9,-52.55385,2.18E-10,0.0148489,5,
51,77,7.944915,326799.1,-464622.4,1,568041.9,-54.8788,3.24E-10,0.0148353,5,
52,78,6.317385,362240.7,-551116.1,1,659505.4,-56.68366,9.80E-11,0.0148285,5,
53,80,5.008013,404670.2,-661359.4,1,775341.4,-58.53852,6.39E-10,0.0148294,6,
54,83,3.945707,460593.9,-792634.8,1,916742.4,-59.83946,7.38E-10,0.0148403,6,
55,86,3.158693,520339.3,-940708.1,1,1075028,-61.05145,9.70E-11,0.01484,5,
56,90,2.504006,599189.9,-1123890,1,1273640,-61.93617,-3.28E-11,0.0148378,4,
57,93,1.998082,690102.8,-1329549,1,1497979,-62.56842,4.83E-11,0.0147918,4,
58,96,1.584686,799441.6,-1580789,1,1771440,-63.17321,1.86E-11,0.0148269,4,
59,100,1.266892,933863.3,-1864971,1,2085717,-63.4011,4.52E-11,0.0147885,4,
60,104,0.999041,1097512,-2217653,1,2474372,-63.66929,2.66E-11,0.0148614,4,
0,3,1000078,2173.865,-2865.513,1,3596.784,-52.81495,3.56E-07,0.0119122,8,A1-E55
1,4,794390.6,2455.972,-3190.836,1,4026.566,-52.41468,-1.52E-06,0.0122214,8,
2,5,630984.4,2731.335,-3578.883,1,4502.065,-52.64983,3.09E-06,0.0111308,8,
3,7,501234.4,3033.555,-4092.419,1,5094.149,-53.45187,-1.59E-06,0.0118402,8,
4,8,398109.4,3315.292,-4679.512,1,5734.892,-54.68359,-3.92E-06,0.0123328,8,
5,10,316265.6,3714.117,-5428.23,1,6577.26,-55.61919,-1.86E-06,0.0116609,8,
6,11,251203.1,4095.487,-6459.127,1,7648.093,-57.62277,2.27E-06,0.010987,8,
7,13,199546.9,4611.896,-7685.171,1,8962.781,-59.03189,-9.50E-07,0.0116881,8,
8,15,158578.1,5226.008,-9204.477,1,10584.59,-60.41347,-1.58E-07,0.0116602,8,
9,17,125953.1,6276.341,-10983.68,1,12650.44,-60.25531,9.81E-07,0.0091755,7,
10,18,100078.1,7433.303,-13050.94,1,15019.35,-60.33585,-4.43E-08,0.0113954,7,
11,20,79453.13,9199.596,-15421.68,1,17957.19,-59.18238,-8.07E-08,0.0114908,7,
12,21,63140.62,11336.01,-18088.57,1,21347.16,-57.92485,-1.10E-08,0.0115162,7,
13,22,50203.12,14184.56,-20767.69,1,25149.53,-55.66649,-4.35E-08,0.0113818,7,
14,24,39890.62,17717.76,-23619.39,1,29526.17,-53.12511,-3.20E-08,0.0113593,7,
15,25,31640.63,21905.96,-26081.19,1,34060.24,-49.97262,-6.16E-08,0.0114896,7,
16,26,25171.88,26706.91,-28186.91,1,38829.9,-46.54438,-3.24E-08,0.011362,7,
17,28,20015.62,31953.38,-29897.94,1,43759.64,-43.09665,8.95E-08,0.0113249,7,
18,29,15890.62,37210.27,-30569.62,1,48157.09,-39.40438,-6.18E-08,0.0114838,7,
19,31,12609.37,43536.15,-30854.44,1,53360.97,-35.32553,5.23E-09,0.0113661,6,
20,32,10078.13,48447.79,-30885.48,1,57455.21,-32.51752,-1.80E-09,0.0114424,6,
21,33,8015.625,53676.95,-30453.76,1,61714.24,-29.56853,8.54E-09,0.0110978,6,
22,35,6328.125,58452.96,-29820.07,1,65620.01,-27.02863,-1.38E-09,0.0112994,6,
23,36,5015.625,62882.13,-29204.12,1,69332.84,-24.9114,-8.96E-09,0.0114005,6,
24,37,3984.375,67132.16,-28737.04,1,73024.27,-23.17416,2.00E-08,0.0109414,6,
25,39,3170.956,70872.36,-28084.01,1,76233.87,-21.61653,8.11E-09,0.0111112,6,
26,40,2527.573,74334.99,-27712.93,1,79332.83,-20.44603,-3.42E-09,0.0112135,6,
27,41,1976.103,78199.81,-27655.24,1,82945.91,-19.47606,6.65E-09,0.0113179,6,
28,43,1577.524,81085.92,-28091.89,1,85814.23,-19.10844,-2.23E-09,0.0113058,6,
29,44,1265.625,84170.61,-28568.11,1,88886.6,-18.74758,1.90E-08,0.0110756,6,
30,46,998.264,87480.45,-29827.14,1,92425.58,-18.82721,-3.12E-09,0.0112941,6,
31,47,796.875,90827.35,-30558.17,1,95830.1,-18.59512,4.74E-10,0.0112686,5,
32,48,627.7902,94002.12,-32952.96,1,99610.7,-19.3184,5.82E-10,0.0113077,5,
33,50,505.5147,96974.5,-35835.06,1,103383.8,-20.28082,3.52E-10,0.0110965,5,
34,51,397.9953,100474.9,-39839.75,1,108085.2,-21.62905,9.56E-11,0.0113135,5,
35,52,315.5048,103939.7,-44432.18,1,113038.4,-23.14577,1.92E-10,0.0113148,5,
36,54,252.4038,107718.2,-50179,1,118832.4,-24.97779,-4.78E-10,0.0113121,5,
37,55,198.6229,111720.5,-57765.74,1,125771.1,-27.34148,1.35E-10,0.0113144,5,
38,56,158.3615,116062.3,-66295.66,1,133662.2,-29.73533,2.01E-10,0.0113161,5,
39,58,125.558,120805.8,-77521.31,1,143539.5,-32.68837,3.11E-10,0.0113147,5,
40,59,100.4464,125913.8,-89603.84,1,154541.7,-35.43673,5.67E-10,0.0113081,5,
41,60,79.00281,130374.6,-107929.8,1,169252.5,-39.61945,3.74E-10,0.0113105,5,
42,62,63.3446,144283.6,-132517.5,1,195904.7,-42.56595,-2.71E-10,0.0113086,5,
43,63,49.86702,146895.9,-153393.5,1,212386.4,-46.23957,1.96E-10,0.0113125,5,
44,65,39.72458,156275.4,-181030.8,1,239153,-49.19749,3.33E-10,0.0113149,5,
45,66,31.6723,170098.4,-216959.7,1,275690,-51.90323,-2.53E-10,0.0113118,5,
46,68,24.93351,183621.3,-263676,1,321312.6,-55.14703,1.02E-10,0.0113084,5,
47,69,19.86229,199721.2,-317520.7,1,375110.5,-57.83002,4.05E-10,0.0113208,5,
48,70,15.83615,212115.7,-374715.7,1,430586.7,-60.48706,-6.83E-10,0.0113097,5,
49,72,12.40079,263159.6,-458693.5,1,528821.9,-60.15643,-7.25E-10,0.0113207,5,
50,73,9.93114,281465.5,-549641.8,1,617518.3,-62.88351,-1.47E-11,0.0113087,5,
51,75,7.944915,326515.5,-657127.8,1,733777.4,-63.57801,7.01E-10,0.0113101,6,
52,77,6.317385,373012.1,-789031.9,1,872759.7,-64.69772,6.39E-10,0.0113229,6,
53,79,5.008013,436516.7,-945427.8,1,1041336,-65.21659,1.18E-10,0.0113069,5,
54,82,3.945707,514099.2,-1137590,1,1248363,-65.68085,1.10E-10,0.0113137,4,
55,85,3.158693,608588.7,-1347426,1,1478492,-65.69285,3.29E-11,0.0112976,4,
56,88,2.504006,724584.8,-1607834,1,1763563,-65.74087,1.04E-10,0.0113188,4,
57,91,1.998082,861595.9,-1901225,1,2087343,-65.62094,5.53E-11,0.0113404,4,
58,94,1.584686,1028928,-2248140,1,2472413,-65.40738,6.33E-11,0.0113044,4,
59,97,1.266892,1222757,-2648885,1,2917487,-65.22139,7.57E-11,0.0113495,4,
60,102,0.999041,1481864,-3141103,1,3473104,-64.74368,3.09E-11,0.0112724,4,
0,2,1000078,2094.828,-3047.099,1,3697.718,-55.49215,1.35E-06,0.0139316,8,A1-E56
1,3,794390.6,2349.899,-3467.687,1,4188.899,-55.87624,4.90E-06,0.0121521,8,
2,5,630984.4,2621.999,-3946.657,1,4738.246,-56.40155,5.21E-06,0.0117933,8,
3,6,501234.4,2891.006,-4570.193,1,5407.826,-57.68344,1.54E-06,0.0123644,8,
4,8,398109.4,3207.771,-5365.319,1,6251.116,-59.12601,-1.89E-06,0.0130483,8,
5,9,316265.6,3499.331,-6302.021,1,7208.384,-60.95784,-3.91E-06,0.0135629,8,
6,11,251203.1,4037.625,-7702.219,1,8696.355,-62.33576,-2.05E-07,0.0129424,8,
7,13,199546.9,4533.037,-9140.732,1,10203.01,-63.62244,6.45E-07,0.0125647,8,
8,15,158578.1,5185.598,-11094.43,1,12246.5,-64.94836,-9.00E-07,0.0129409,8,
9,17,125953.1,6470.681,-13414.75,1,14893.8,-64.2494,2.34E-07,0.0122714,7,
10,18,100078.1,7985.856,-16088.19,1,17961.17,-63.60112,4.70E-08,0.0124829,7,
11,19,79453.13,10063.08,-19254.71,1,21725.78,-62.4071,4.84E-08,0.0125858,7,
12,21,63140.62,12971.53,-22636.76,1,26089.92,-60.18602,-8.14E-08,0.0127554,7,
13,22,50203.12,16761.95,-26230.67,1,31128.95,-57.42056,4.67E-08,0.0124671,7,
14,23,39890.62,21638.71,-29480.94,1,36569.93,-53.7217,-4.76E-08,0.0126534,7,
15,25,31640.63,27371.48,-32364.09,1,42386.7,-49.77759,-1.12E-08,0.0126824,7,
16,26,25171.88,33847.31,-34221.22,1,48132.45,-45.31473,-8.36E-09,0.0125633,7,
17,28,20015.62,40701.11,-35218.14,1,53822.84,-40.86921,4.86E-08,0.0125741,7,
18,29,15890.62,47443.44,-34850.39,1,58867.9,-36.29977,-6.08E-08,0.012752,7,
19,31,12609.37,54319.41,-33639.77,1,63892.36,-31.76975,-1.31E-08,0.0126901,6,
20,32,10078.13,59712.47,-32263.87,1,67871.47,-28.38326,5.86E-09,0.0125868,6,
